market,markTwap,indexTwap,evt_block_time
ETHUSD,4315.5563,4301.1069,2021-12-09T11:40:48+00:00
ETHUSD,4315.5563,4294.8508,2021-12-09T11:35:43+00:00
ETHUSD,4321.6020,4303.1572,2021-12-09T11:21:00+00:00
ETHUSD,4322.0341,4304.1205,2021-12-09T11:17:28+00:00
ETHUSD,4321.6020,4316.4048,2021-12-09T11:01:08+00:00
ETHUSD,4316.8511,4313.3914,2021-12-09T10:46:37+00:00
ETHUSD,4314.2619,4309.6901,2021-12-09T10:42:01+00:00
ETHUSD,4312.9678,4308.7916,2021-12-09T10:40:54+00:00
ETHUSD,4312.1054,4308.1479,2021-12-09T10:40:06+00:00
ETHUSD,4311.2431,4306.8768,2021-12-09T10:38:41+00:00
ETHUSD,4309.5190,4303.4589,2021-12-09T10:35:55+00:00
ETHUSD,4308.2264,4300.6213,2021-12-09T10:32:19+00:00
ETHUSD,4306.0729,4296.6520,2021-12-09T10:26:55+00:00
ETHUSD,4306.5036,4295.1967,2021-12-09T10:24:29+00:00
ETHUSD,4307.7956,4311.0921,2021-12-09T09:59:48+00:00
ETHUSD,4309.5190,4317.2338,2021-12-09T09:53:05+00:00
ETHUSD,4307.7956,4315.1394,2021-12-09T09:48:03+00:00
ETHUSD,4307.3649,4313.6093,2021-12-09T09:46:27+00:00
ETHUSD,4306.5036,4311.1069,2021-12-09T09:43:50+00:00
ETHUSD,4303.9206,4306.4767,2021-12-09T09:38:09+00:00
ETHUSD,4304.3509,4306.4787,2021-12-09T09:37:48+00:00
ETHUSD,4309.9500,4308.2993,2021-12-09T09:33:23+00:00
ETHUSD,4319.8738,4316.0465,2021-12-09T09:28:21+00:00
ETHUSD,4332.4189,4324.4873,2021-12-09T09:22:56+00:00
ETHUSD,4332.8522,4324.6694,2021-12-09T09:22:43+00:00
ETHUSD,4334.5856,4325.8419,2021-12-09T09:21:00+00:00
ETHUSD,4336.7533,4326.7187,2021-12-09T09:19:27+00:00
ETHUSD,4340.6580,4328.9929,2021-12-09T09:16:19+00:00
ETHUSD,4350.6525,4338.4894,2021-12-09T09:03:14+00:00
ETHUSD,4354.5696,4346.3789,2021-12-09T08:51:20+00:00
ETHUSD,4353.6988,4343.4216,2021-12-09T08:44:27+00:00
ETHUSD,4357.6187,4346.4835,2021-12-09T08:33:27+00:00
ETHUSD,4359.7980,4347.6605,2021-12-09T08:31:25+00:00
ETHUSD,4370.2735,4356.6869,2021-12-09T08:22:36+00:00
ETHUSD,4378.5845,4361.7464,2021-12-09T08:13:36+00:00
ETHUSD,4382.9651,4366.5322,2021-12-09T08:09:47+00:00
ETHUSD,4390.8611,4373.5000,2021-12-09T08:04:56+00:00
ETHUSD,4398.7714,4383.9477,2021-12-09T07:54:41+00:00
ETHUSD,4394.8145,4388.4769,2021-12-09T07:46:09+00:00
ETHUSD,4390.8611,4385.0389,2021-12-09T07:39:16+00:00
ETHUSD,4387.7888,4385.5664,2021-12-09T07:31:23+00:00
ETHUSD,4383.4034,4378.4410,2021-12-09T07:25:56+00:00
ETHUSD,4379.8982,4372.9411,2021-12-09T07:20:52+00:00
ETHUSD,4377.7089,4361.3906,2021-12-09T07:15:34+00:00
ETHUSD,4382.9651,4369.3874,2021-12-09T07:05:53+00:00
ETHUSD,4388.6664,4379.3778,2021-12-09T06:59:08+00:00
ETHUSD,4389.1052,4380.4216,2021-12-09T06:56:35+00:00
ETHUSD,4388.6664,4380.3274,2021-12-09T06:52:58+00:00
ETHUSD,4386.0341,4379.2608,2021-12-09T06:45:14+00:00
ETHUSD,4382.5268,4377.7322,2021-12-09T06:38:30+00:00
ETHUSD,4380.7743,4378.4245,2021-12-09T06:35:03+00:00
ETHUSD,4380.7743,4378.6464,2021-12-09T06:34:38+00:00
ETHUSD,4379.0224,4380.7680,2021-12-09T06:30:39+00:00
ETHUSD,4377.7089,4385.2247,2021-12-09T06:25:33+00:00
ETHUSD,4373.7710,4386.2236,2021-12-09T06:19:17+00:00
ETHUSD,4372.4591,4386.1934,2021-12-09T06:18:00+00:00
ETHUSD,4371.1476,4386.1613,2021-12-09T06:16:38+00:00
ETHUSD,4368.5259,4386.0643,2021-12-09T06:12:30+00:00
ETHUSD,4364.5961,4385.7839,2021-12-09T06:06:42+00:00
ETHUSD,4365.4691,4381.4364,2021-12-09T05:52:50+00:00
ETHUSD,4365.4691,4383.9859,2021-12-09T05:49:43+00:00
ETHUSD,4365.9057,4385.1059,2021-12-09T05:48:24+00:00
ETHUSD,4365.9057,4387.2726,2021-12-09T05:30:13+00:00
ETHUSD,4365.9057,4385.6656,2021-12-09T04:56:42+00:00
ETHUSD,4365.9057,4377.8527,2021-12-09T04:26:33+00:00
ETHUSD,4366.3422,4375.7634,2021-12-09T04:14:45+00:00
ETHUSD,4367.2156,4375.6286,2021-12-09T04:11:12+00:00
ETHUSD,4368.0890,4375.4665,2021-12-09T04:06:56+00:00
ETHUSD,4369.3996,4374.5907,2021-12-09T04:01:01+00:00
ETHUSD,4372.0219,4375.2631,2021-12-09T03:52:01+00:00
ETHUSD,4374.2083,4378.3769,2021-12-09T03:46:45+00:00
ETHUSD,4375.5207,4380.1842,2021-12-09T03:44:36+00:00
ETHUSD,4376.3959,4382.2791,2021-12-09T03:42:18+00:00
ETHUSD,4379.0224,4387.6602,2021-12-09T03:37:00+00:00
ETHUSD,4381.2123,4391.4938,2021-12-09T03:31:23+00:00
ETHUSD,4382.0886,4392.2786,2021-12-09T03:27:05+00:00
ETHUSD,4382.5268,4392.2716,2021-12-09T03:25:02+00:00
ETHUSD,4382.9651,4391.0064,2021-12-09T03:20:02+00:00
ETHUSD,4385.5955,4392.8187,2021-12-09T03:14:07+00:00
ETHUSD,4388.2275,4394.9040,2021-12-09T03:09:11+00:00
ETHUSD,4389.9831,4397.0702,2021-12-09T03:05:17+00:00
ETHUSD,4390.8611,4397.2162,2021-12-09T03:03:34+00:00
ETHUSD,4391.3002,4396.9900,2021-12-09T03:00:35+00:00
ETHUSD,4392.1785,4396.7801,2021-12-09T02:56:58+00:00
ETHUSD,4393.4963,4396.4862,2021-12-09T02:53:14+00:00
ETHUSD,4393.4963,4396.4574,2021-12-09T02:52:52+00:00
ETHUSD,4394.3750,4396.4794,2021-12-09T02:51:02+00:00
ETHUSD,4395.2540,4396.7165,2021-12-09T02:50:06+00:00
ETHUSD,4397.8918,4398.1050,2021-12-09T02:44:38+00:00
ETHUSD,4399.2113,4399.0031,2021-12-09T02:41:51+00:00
ETHUSD,4398.7714,4400.1075,2021-12-09T02:36:32+00:00
ETHUSD,4398.7714,4395.7374,2021-12-09T02:30:49+00:00
ETHUSD,4398.7714,4394.9497,2021-12-09T02:29:33+00:00
ETHUSD,4398.3316,4394.4847,2021-12-09T02:28:47+00:00
ETHUSD,4398.3316,4393.4942,2021-12-09T02:27:09+00:00
ETHUSD,4404.4932,4395.1804,2021-12-09T02:21:38+00:00
ETHUSD,4405.8147,4395.8417,2021-12-09T02:20:55+00:00
ETHUSD,4413.3106,4402.9466,2021-12-09T02:15:40+00:00
ETHUSD,4423.4724,4413.4567,2021-12-09T02:09:50+00:00
ETHUSD,4441.6449,4422.8624,2021-12-09T01:55:54+00:00
ETHUSD,4441.6449,4428.6555,2021-12-09T01:48:05+00:00
ETHUSD,4443.8662,4433.8492,2021-12-09T01:42:47+00:00
ETHUSD,4443.8662,4433.4150,2021-12-09T01:36:26+00:00
ETHUSD,4443.4219,4432.5794,2021-12-09T01:27:17+00:00
ETHUSD,4443.4219,4432.3742,2021-12-09T01:21:54+00:00
ETHUSD,4443.4219,4431.6240,2021-12-09T01:16:23+00:00
ETHUSD,4445.6440,4429.1883,2021-12-09T01:07:44+00:00
ETHUSD,4462.1225,4446.4775,2021-12-09T00:56:35+00:00
ETHUSD,4464.8005,4451.4954,2021-12-09T00:54:34+00:00
ETHUSD,4470.1612,4459.5684,2021-12-09T00:49:15+00:00
ETHUSD,4470.1612,4460.8990,2021-12-09T00:47:39+00:00
ETHUSD,4467.4800,4455.2652,2021-12-09T00:37:57+00:00
ETHUSD,4465.6935,4453.9036,2021-12-09T00:33:06+00:00
ETHUSD,4466.1401,4458.9241,2021-12-09T00:22:17+00:00
ETHUSD,4470.1612,4460.6003,2021-12-09T00:19:36+00:00
ETHUSD,4477.7665,4465.6435,2021-12-09T00:15:04+00:00
ETHUSD,4482.6946,4470.8177,2021-12-09T00:10:23+00:00
ETHUSD,4455.8803,4461.2918,2021-12-09T00:01:31+00:00
ETHUSD,4443.4219,4454.8854,2021-12-08T23:58:52+00:00
ETHUSD,4427.4551,4444.4498,2021-12-08T23:54:33+00:00
ETHUSD,4418.6095,4438.0447,2021-12-08T23:52:03+00:00
ETHUSD,4417.2842,4430.5613,2021-12-08T23:47:00+00:00
ETHUSD,4416.8425,4426.9329,2021-12-08T23:42:13+00:00
ETHUSD,4409.3406,4419.6968,2021-12-08T23:27:35+00:00
ETHUSD,4404.9337,4417.1802,2021-12-08T23:22:30+00:00
ETHUSD,4400.9712,4415.0085,2021-12-08T23:16:22+00:00
ETHUSD,4400.0912,4411.5982,2021-12-08T23:09:43+00:00
ETHUSD,4402.7319,4403.5586,2021-12-08T23:04:38+00:00
ETHUSD,4405.8147,4399.0221,2021-12-08T22:59:30+00:00
ETHUSD,4411.1046,4401.7471,2021-12-08T22:54:19+00:00
ETHUSD,4417.2842,4417.6522,2021-12-08T22:46:07+00:00
ETHUSD,4417.7259,4418.9942,2021-12-08T22:45:39+00:00
ETHUSD,4417.7259,4420.9594,2021-12-08T22:44:58+00:00
ETHUSD,4417.2842,4422.9980,2021-12-08T22:44:01+00:00
ETHUSD,4417.2842,4423.1882,2021-12-08T22:43:55+00:00
ETHUSD,4415.0762,4430.0821,2021-12-08T22:37:44+00:00
ETHUSD,4412.8693,4425.0934,2021-12-08T22:32:42+00:00
ETHUSD,4412.8693,4419.5086,2021-12-08T22:28:47+00:00
ETHUSD,4414.1933,4412.4799,2021-12-08T22:22:17+00:00
ETHUSD,4418.6095,4410.4636,2021-12-08T22:15:15+00:00
ETHUSD,4420.8192,4410.9555,2021-12-08T22:12:24+00:00
ETHUSD,4424.7996,4414.5264,2021-12-08T22:07:46+00:00
ETHUSD,4426.5697,4416.5054,2021-12-08T22:04:56+00:00
ETHUSD,4428.3406,4418.8606,2021-12-08T21:59:38+00:00
ETHUSD,4421.7034,4417.3876,2021-12-08T21:45:26+00:00
ETHUSD,4419.0513,4415.1159,2021-12-08T21:42:20+00:00
ETHUSD,4415.0762,4406.9244,2021-12-08T21:37:14+00:00
ETHUSD,4414.6347,4405.4165,2021-12-08T21:36:04+00:00
ETHUSD,4413.7519,4404.4457,2021-12-08T21:32:40+00:00
ETHUSD,4414.1933,4405.8096,2021-12-08T21:27:27+00:00
ETHUSD,4414.6347,4416.2898,2021-12-08T21:20:52+00:00
ETHUSD,4414.1933,4421.4472,2021-12-08T21:14:06+00:00
ETHUSD,4414.1933,4420.9333,2021-12-08T21:12:33+00:00
ETHUSD,4413.3106,4418.7483,2021-12-08T21:08:18+00:00
ETHUSD,4411.1046,4419.0687,2021-12-08T20:56:41+00:00
ETHUSD,4411.1046,4419.2442,2021-12-08T20:55:54+00:00
ETHUSD,4407.5773,4418.0912,2021-12-08T20:51:21+00:00
ETHUSD,4405.3742,4417.1817,2021-12-08T20:48:50+00:00
ETHUSD,4403.1721,4415.9669,2021-12-08T20:45:59+00:00
ETHUSD,4399.2113,4410.8437,2021-12-08T20:40:07+00:00
ETHUSD,4393.9357,4403.9371,2021-12-08T20:24:27+00:00
ETHUSD,4393.9357,4401.5159,2021-12-08T20:20:46+00:00
ETHUSD,4394.3750,4397.0871,2021-12-08T20:15:16+00:00
ETHUSD,4396.1331,4393.9236,2021-12-08T20:07:51+00:00
ETHUSD,4399.2113,4389.0431,2021-12-08T20:00:22+00:00
ETHUSD,4405.3742,4388.6812,2021-12-08T19:52:04+00:00
ETHUSD,4408.4589,4395.3823,2021-12-08T19:47:45+00:00
ETHUSD,4409.7815,4402.8788,2021-12-08T19:43:25+00:00
ETHUSD,4410.2225,4404.9895,2021-12-08T19:42:19+00:00
ETHUSD,4409.3406,4411.2766,2021-12-08T19:33:40+00:00
ETHUSD,4408.4589,4407.9396,2021-12-08T19:30:19+00:00
ETHUSD,4407.5773,4404.1166,2021-12-08T19:27:49+00:00
ETHUSD,4406.6959,4396.2499,2021-12-08T19:21:45+00:00
ETHUSD,4406.2553,4392.3639,2021-12-08T19:17:25+00:00
ETHUSD,4405.8147,4398.5606,2021-12-08T19:02:01+00:00
ETHUSD,4400.9712,4407.6123,2021-12-08T18:47:00+00:00
ETHUSD,4400.5312,4407.3535,2021-12-08T18:45:40+00:00
ETHUSD,4399.2113,4406.7002,2021-12-08T18:42:18+00:00
ETHUSD,4393.9357,4400.4880,2021-12-08T18:33:39+00:00
ETHUSD,4389.9831,4397.9833,2021-12-08T18:26:39+00:00
ETHUSD,4389.1052,4399.0054,2021-12-08T18:23:37+00:00
ETHUSD,4389.1052,4399.3110,2021-12-08T18:22:13+00:00
ETHUSD,4389.1052,4398.2976,2021-12-08T18:20:43+00:00
ETHUSD,4389.1052,4394.7591,2021-12-08T18:16:42+00:00
ETHUSD,4390.4221,4386.7956,2021-12-08T18:09:44+00:00
ETHUSD,4390.8611,4384.2571,2021-12-08T18:06:49+00:00
ETHUSD,4391.3002,4382.3449,2021-12-08T18:04:48+00:00
ETHUSD,4391.7393,4380.8553,2021-12-08T18:02:16+00:00
ETHUSD,4391.7393,4380.8998,2021-12-08T18:00:18+00:00
ETHUSD,4391.7393,4381.6977,2021-12-08T17:54:42+00:00
ETHUSD,4409.3406,4388.9327,2021-12-08T17:33:39+00:00
ETHUSD,4413.3106,4391.8185,2021-12-08T17:24:06+00:00
ETHUSD,4414.1933,4405.6223,2021-12-08T17:01:04+00:00
ETHUSD,4412.8693,4404.3407,2021-12-08T16:57:17+00:00
ETHUSD,4411.9869,4402.1898,2021-12-08T16:53:41+00:00
ETHUSD,4410.2225,4399.4682,2021-12-08T16:48:12+00:00
ETHUSD,4409.7815,4398.8882,2021-12-08T16:46:22+00:00
ETHUSD,4407.1366,4389.9626,2021-12-08T16:38:21+00:00
ETHUSD,4408.8997,4388.4351,2021-12-08T16:33:10+00:00
ETHUSD,4411.1046,4388.1672,2021-12-08T16:30:52+00:00
ETHUSD,4412.4281,4389.6355,2021-12-08T16:29:41+00:00
ETHUSD,4424.3571,4404.6783,2021-12-08T16:21:04+00:00
ETHUSD,4427.0124,4409.8149,2021-12-08T16:17:29+00:00
ETHUSD,4428.3406,4414.7268,2021-12-08T16:11:41+00:00
ETHUSD,4425.6846,4412.8226,2021-12-08T16:01:34+00:00
ETHUSD,4423.0301,4407.2005,2021-12-08T15:52:21+00:00
ETHUSD,4423.9147,4407.0380,2021-12-08T15:51:17+00:00
ETHUSD,4424.7996,4406.7563,2021-12-08T15:49:26+00:00
ETHUSD,4434.1009,4419.1698,2021-12-08T15:38:02+00:00
ETHUSD,4434.9878,4423.3156,2021-12-08T15:34:51+00:00
ETHUSD,4436.3184,4431.2503,2021-12-08T15:28:51+00:00
ETHUSD,4435.8748,4437.5035,2021-12-08T15:23:25+00:00
ETHUSD,4432.7710,4440.4987,2021-12-08T15:15:39+00:00
ETHUSD,4429.2263,4428.4340,2021-12-08T15:05:03+00:00
ETHUSD,4426.1271,4421.5663,2021-12-08T14:59:49+00:00
ETHUSD,4422.1456,4419.2819,2021-12-08T14:55:21+00:00
ETHUSD,4420.3772,4420.4314,2021-12-08T14:53:26+00:00
ETHUSD,4419.4932,4420.7852,2021-12-08T14:51:33+00:00
ETHUSD,4414.1933,4418.5342,2021-12-08T14:48:36+00:00
ETHUSD,4403.6125,4416.9429,2021-12-08T14:43:23+00:00
ETHUSD,4388.2275,4403.6076,2021-12-08T14:36:54+00:00
ETHUSD,4387.3500,4402.8730,2021-12-08T14:36:17+00:00
ETHUSD,4381.6505,4397.3029,2021-12-08T14:31:06+00:00
ETHUSD,4378.1467,4390.1261,2021-12-08T14:26:02+00:00
ETHUSD,4343.2630,4355.6757,2021-12-08T14:14:43+00:00
ETHUSD,4329.8204,4337.4134,2021-12-08T14:11:22+00:00
ETHUSD,4318.1462,4316.9099,2021-12-08T14:07:03+00:00
ETHUSD,4312.1054,4304.3784,2021-12-08T14:03:24+00:00
ETHUSD,4312.1054,4299.5362,2021-12-08T14:00:37+00:00
ETHUSD,4311.6742,4298.5449,2021-12-08T13:57:32+00:00
ETHUSD,4311.6742,4301.4168,2021-12-08T13:52:22+00:00
ETHUSD,4303.4902,4301.2774,2021-12-08T13:33:36+00:00
ETHUSD,4299.1891,4296.6816,2021-12-08T13:28:25+00:00
ETHUSD,4298.7592,4295.8652,2021-12-08T13:27:23+00:00
ETHUSD,4296.1809,4292.2274,2021-12-08T13:22:09+00:00
ETHUSD,4296.1809,4292.0342,2021-12-08T13:21:17+00:00
ETHUSD,4295.3217,4293.2093,2021-12-08T13:17:51+00:00
ETHUSD,4294.0334,4302.2945,2021-12-08T13:10:17+00:00
ETHUSD,4292.3162,4307.0444,2021-12-08T13:05:42+00:00
ETHUSD,4289.7417,4305.8451,2021-12-08T13:03:18+00:00
ETHUSD,4275.1821,4289.3437,2021-12-08T12:53:06+00:00
ETHUSD,4271.3364,4283.6033,2021-12-08T12:50:55+00:00
ETHUSD,4267.9208,4277.7858,2021-12-08T12:47:32+00:00
ETHUSD,4261.9502,4263.6467,2021-12-08T12:39:59+00:00
ETHUSD,4261.0980,4263.3853,2021-12-08T12:35:51+00:00
ETHUSD,4258.1164,4256.5145,2021-12-08T12:27:29+00:00
ETHUSD,4260.2459,4251.7877,2021-12-08T12:21:27+00:00
ETHUSD,4261.9502,4250.7215,2021-12-08T12:18:33+00:00
ETHUSD,4266.2141,4253.7923,2021-12-08T12:12:16+00:00
ETHUSD,4266.6407,4254.3099,2021-12-08T12:11:05+00:00
ETHUSD,4258.9680,4268.4234,2021-12-08T11:50:38+00:00
ETHUSD,4258.5422,4267.8281,2021-12-08T11:50:04+00:00
ETHUSD,4257.6906,4262.9994,2021-12-08T11:47:15+00:00
ETHUSD,4257.6906,4262.5623,2021-12-08T11:47:00+00:00
ETHUSD,4265.7875,4262.6531,2021-12-08T11:39:43+00:00
ETHUSD,4268.3476,4264.3344,2021-12-08T11:38:16+00:00
ETHUSD,4270.0552,4264.9654,2021-12-08T11:37:24+00:00
ETHUSD,4270.0552,4265.1071,2021-12-08T11:37:12+00:00
ETHUSD,4272.6179,4266.1291,2021-12-08T11:35:27+00:00
ETHUSD,4279.0313,4274.2143,2021-12-08T11:30:52+00:00
ETHUSD,4280.7432,4275.7633,2021-12-08T11:29:46+00:00
ETHUSD,4281.5994,4277.5940,2021-12-08T11:28:28+00:00
ETHUSD,4280.7432,4282.2802,2021-12-08T11:21:56+00:00
ETHUSD,4279.8872,4285.0043,2021-12-08T11:19:07+00:00
ETHUSD,4279.0313,4284.6750,2021-12-08T11:14:04+00:00
ETHUSD,4278.6034,4283.1103,2021-12-08T11:11:13+00:00
ETHUSD,4278.1756,4282.4567,2021-12-08T11:10:02+00:00
ETHUSD,4276.8924,4275.9101,2021-12-08T11:04:17+00:00
ETHUSD,4282.0275,4276.5072,2021-12-08T10:59:02+00:00
ETHUSD,4291.0288,4280.2240,2021-12-08T10:54:36+00:00
ETHUSD,4294.8923,4283.9409,2021-12-08T10:52:56+00:00
ETHUSD,4301.3391,4288.3799,2021-12-08T10:50:16+00:00
ETHUSD,4309.5190,4291.6837,2021-12-08T10:46:49+00:00
ETHUSD,4316.8511,4305.4623,2021-12-08T10:36:49+00:00
ETHUSD,4328.0889,4318.9050,2021-12-08T10:32:43+00:00
ETHUSD,4343.2630,4337.1476,2021-12-08T10:27:00+00:00
ETHUSD,4355.0051,4340.8268,2021-12-08T10:21:49+00:00
ETHUSD,4365.0326,4347.3932,2021-12-08T09:47:54+00:00
ETHUSD,4371.5847,4354.0316,2021-12-08T09:43:33+00:00
ETHUSD,4385.1570,4367.0891,2021-12-08T09:34:06+00:00
ETHUSD,4388.6664,4377.2500,2021-12-08T09:27:05+00:00
ETHUSD,4390.4221,4381.3524,2021-12-08T09:23:26+00:00
ETHUSD,4386.0341,4378.5801,2021-12-08T09:09:15+00:00
ETHUSD,4382.9651,4374.3900,2021-12-08T09:04:49+00:00
ETHUSD,4381.6505,4372.3381,2021-12-08T09:01:57+00:00
ETHUSD,4379.8982,4370.5600,2021-12-08T08:59:27+00:00
ETHUSD,4377.7089,4366.6297,2021-12-08T08:54:14+00:00
ETHUSD,4377.2712,4365.0180,2021-12-08T08:51:17+00:00
ETHUSD,4376.8335,4362.7963,2021-12-08T08:47:13+00:00
ETHUSD,4387.3500,4363.7558,2021-12-08T08:32:02+00:00
ETHUSD,4381.2123,4374.1875,2021-12-08T08:03:18+00:00
ETHUSD,4380.3362,4373.5332,2021-12-08T08:02:04+00:00
ETHUSD,4379.4603,4372.6669,2021-12-08T08:00:26+00:00
ETHUSD,4378.5845,4371.4407,2021-12-08T07:59:00+00:00
ETHUSD,4375.5207,4364.9655,2021-12-08T07:53:00+00:00
ETHUSD,4375.5207,4364.2881,2021-12-08T07:52:09+00:00
ETHUSD,4374.6458,4361.8217,2021-12-08T07:48:53+00:00
ETHUSD,4374.6458,4358.4741,2021-12-08T07:45:17+00:00
ETHUSD,4375.0832,4352.3167,2021-12-08T07:27:00+00:00
ETHUSD,4374.6458,4362.6815,2021-12-08T07:11:22+00:00
ETHUSD,4373.7710,4369.2562,2021-12-08T07:04:48+00:00
ETHUSD,4371.5847,4372.1584,2021-12-08T06:58:09+00:00
ETHUSD,4369.3996,4372.7070,2021-12-08T06:53:01+00:00
ETHUSD,4363.2870,4370.7340,2021-12-08T06:47:18+00:00
ETHUSD,4360.6700,4369.4898,2021-12-08T06:45:32+00:00
ETHUSD,4358.0545,4367.9052,2021-12-08T06:43:17+00:00
ETHUSD,4355.4406,4366.1665,2021-12-08T06:41:03+00:00
ETHUSD,4350.6525,4362.8669,2021-12-08T06:36:13+00:00
ETHUSD,4350.6525,4362.5372,2021-12-08T06:34:10+00:00
ETHUSD,4341.5261,4332.5040,2021-12-08T06:05:39+00:00
ETHUSD,4341.5261,4330.5540,2021-12-08T06:03:59+00:00
ETHUSD,4341.9603,4330.3243,2021-12-08T06:03:26+00:00
ETHUSD,4343.6973,4338.4033,2021-12-08T05:38:57+00:00
ETHUSD,4343.2630,4340.0238,2021-12-08T05:33:35+00:00
ETHUSD,4342.8287,4340.4637,2021-12-08T05:31:17+00:00
ETHUSD,4340.2239,4338.6274,2021-12-08T05:24:01+00:00
ETHUSD,4338.9221,4337.7337,2021-12-08T05:22:12+00:00
ETHUSD,4338.0545,4337.0367,2021-12-08T05:20:47+00:00
ETHUSD,4337.1870,4336.5250,2021-12-08T05:19:49+00:00
ETHUSD,4335.4525,4334.8308,2021-12-08T05:17:19+00:00
ETHUSD,4332.8522,4331.1849,2021-12-08T05:12:45+00:00
ETHUSD,4331.5526,4326.9341,2021-12-08T05:09:36+00:00
ETHUSD,4331.1195,4326.1035,2021-12-08T05:09:00+00:00
ETHUSD,4331.1195,4324.9875,2021-12-08T05:07:52+00:00
ETHUSD,4330.6864,4322.9241,2021-12-08T05:05:16+00:00
ETHUSD,4329.8204,4320.4776,2021-12-08T05:01:09+00:00
ETHUSD,4328.0889,4318.2786,2021-12-08T04:56:58+00:00
ETHUSD,4325.9255,4317.9400,2021-12-08T04:52:19+00:00
ETHUSD,4324.6280,4316.2857,2021-12-08T04:48:59+00:00
ETHUSD,4324.6280,4316.0045,2021-12-08T04:48:25+00:00
ETHUSD,4324.1956,4314.9317,2021-12-08T04:46:30+00:00
ETHUSD,4324.1956,4313.8068,2021-12-08T04:43:54+00:00
ETHUSD,4328.9546,4316.3164,2021-12-08T04:28:53+00:00
ETHUSD,4322.8986,4316.2256,2021-12-08T04:09:29+00:00
ETHUSD,4321.6020,4314.8214,2021-12-08T04:08:07+00:00
ETHUSD,4319.0099,4312.0471,2021-12-08T04:05:25+00:00
ETHUSD,4318.1462,4310.6695,2021-12-08T04:04:15+00:00
ETHUSD,4316.8511,4308.9394,2021-12-08T04:02:50+00:00
ETHUSD,4312.9678,4302.6326,2021-12-08T03:57:49+00:00
ETHUSD,4312.5366,4300.8832,2021-12-08T03:56:14+00:00
ETHUSD,4311.6742,4298.0776,2021-12-08T03:52:35+00:00
ETHUSD,4313.3991,4299.1643,2021-12-08T03:50:10+00:00
ETHUSD,4325.4930,4319.8442,2021-12-08T03:37:16+00:00
ETHUSD,4322.4663,4320.5788,2021-12-08T03:35:26+00:00
ETHUSD,4321.6020,4320.9995,2021-12-08T03:34:23+00:00
ETHUSD,4318.5781,4318.6348,2021-12-08T03:33:10+00:00
ETHUSD,4305.2119,4321.2393,2021-12-08T03:28:12+00:00
ETHUSD,4302.1994,4321.4898,2021-12-08T03:23:31+00:00
ETHUSD,4297.4698,4311.1579,2021-12-08T03:05:20+00:00
ETHUSD,4303.0599,4304.1569,2021-12-08T02:58:01+00:00
ETHUSD,4309.0881,4311.0116,2021-12-08T02:53:40+00:00
ETHUSD,4311.2431,4314.5556,2021-12-08T02:51:54+00:00
ETHUSD,4315.1247,4321.1086,2021-12-08T02:48:38+00:00
ETHUSD,4317.2827,4326.8592,2021-12-08T02:45:46+00:00
ETHUSD,4317.7145,4327.8628,2021-12-08T02:44:54+00:00
ETHUSD,4319.0099,4328.9361,2021-12-08T02:41:30+00:00
ETHUSD,4321.1698,4332.5093,2021-12-08T02:35:14+00:00
ETHUSD,4322.0341,4334.2578,2021-12-08T02:32:10+00:00
ETHUSD,4318.1462,4333.0940,2021-12-08T02:26:58+00:00
ETHUSD,4307.7956,4327.4994,2021-12-08T02:16:34+00:00
ETHUSD,4309.9500,4322.2198,2021-12-08T01:44:32+00:00
ETHUSD,4310.8120,4323.4913,2021-12-08T01:40:27+00:00
ETHUSD,4312.9678,4325.0331,2021-12-08T01:34:58+00:00
ETHUSD,4316.4194,4331.1258,2021-12-08T01:26:57+00:00
ETHUSD,4316.4194,4332.7232,2021-12-08T01:25:09+00:00
ETHUSD,4316.8511,4335.2152,2021-12-08T01:21:41+00:00
ETHUSD,4318.1462,4332.7983,2021-12-08T00:45:40+00:00
ETHUSD,4289.3128,4303.1657,2021-12-08T00:18:46+00:00
ETHUSD,4289.3128,4303.1448,2021-12-08T00:14:12+00:00
ETHUSD,4289.7417,4303.8010,2021-12-08T00:13:38+00:00
ETHUSD,4289.7417,4304.1607,2021-12-08T00:12:59+00:00
ETHUSD,4290.1707,4304.7509,2021-12-08T00:11:55+00:00
ETHUSD,4292.7455,4307.6300,2021-12-08T00:03:08+00:00
ETHUSD,4292.7455,4307.7597,2021-12-08T00:02:36+00:00
ETHUSD,4294.8923,4308.2845,2021-12-07T23:53:49+00:00
ETHUSD,4286.7401,4301.9428,2021-12-07T23:34:56+00:00
ETHUSD,4282.4557,4299.2219,2021-12-07T23:29:45+00:00
ETHUSD,4281.5994,4298.2301,2021-12-07T23:24:22+00:00
ETHUSD,4281.1713,4298.1383,2021-12-07T23:19:14+00:00
ETHUSD,4280.7432,4285.5160,2021-12-07T23:09:05+00:00
ETHUSD,4283.3123,4274.5490,2021-12-07T22:57:53+00:00
ETHUSD,4285.0258,4287.9354,2021-12-07T22:42:36+00:00
ETHUSD,4287.1688,4296.4444,2021-12-07T22:36:53+00:00
ETHUSD,4288.4551,4294.4804,2021-12-07T22:31:25+00:00
ETHUSD,4290.1707,4290.8956,2021-12-07T22:26:42+00:00
ETHUSD,4292.7455,4281.2737,2021-12-07T22:17:59+00:00
ETHUSD,4293.1747,4281.1492,2021-12-07T22:17:31+00:00
ETHUSD,4294.0334,4281.0322,2021-12-07T22:11:59+00:00
